20131222124500,22.921348,2040,89,0.135000,36106.66666666667,43632313,46990061,-3357748,-0.0714566,12
20131222130000,46.089888,4102,89,0.035000,27473.333333333336,37670346,42863271,-5192925,-0.121151,13
20131222131500,26.033708,2317,89,0.123000,40700,41432725,45340277,-3907552,-0.0861828,13
20131222133000,12.573034,1119,89,0.112000,38420,43321629,50381171,-7059542,-0.140123,13
20131222134500,21.955056,1954,89,0.003000,46560,38497047,44352377,-5855330,-0.132018,13
20131222140000,3.224719,287,89,-0.280000,43846.66666666667,35311344,52762481,-17451137,-0.330749,14
20131222141500,-17.404494,-1549,89,-0.046000,35913.33333333334,37239965,51931047,-14691082,-0.282896,14
20131222143000,-30.808989,-2742,89,-0.063000,21713.333333333336,37697874,52066579,-14368705,-0.275968,14
20131222144500,-61.662921,-5488,89,-0.462000,15833.333333333336,35062311,48339184,-13276873,-0.274661,14
20131222150000,-55.932584,-4978,89,-0.343000,11513.333333333332,36881554,54188908,-17307354,-0.319389,15
20131222151500,-74.920455,-6593,88,-0.203000,31253.33333333333,36650579,50190409,-13539830,-0.269769,15
20131222153000,-55.166667,-4965,90,-0.259000,24573.33333333333,36759695,48513960,-11754265,-0.242286,15
20131222154500,-56.528090,-5031,89,-0.398000,16473.333333333336,36815137,48788065,-11972928,-0.245407,15
20131222160000,-60.494382,-5384,89,-0.339000,16680,34055952,46997356,-12941404,-0.275365,16
20131222161500,-67.988764,-6051,89,-0.432000,10740,35056457,44561199,-9504742,-0.213296,16
20131222163000,-75.584270,-6727,89,-0.527000,7773.333333333333,37874873,47107278,-9232405,-0.195987,16
20131222164500,-72.966292,-6494,89,-0.527000,4033.333333333333,36032017,43396026,-7364009,-0.169693,16
20131222170000,-63.280899,-5632,89,-0.509000,1460,38888101,41912365,-3024264,-0.0721568,17
20131222171500,-45.471910,-4047,89,-0.507000,-146.666666666667,39078514,39824623,-746109,-0.0187349,17
20131222173000,-21.516854,-1915,89,-0.258000,-506.666666666667,38604554,38942676,-338122,-0.00868256,17
20131222174500,-1.573034,-140,89,0.000000,-393.333333333334,38530780,39513097,-982317,-0.0248605,17
20131223080000,0.179775,16,89,0.025000,3346.666666666666,42154781,41737544,417237,0.00999668,08
20131223081500,3.786517,337,89,0.021000,3713.333333333333,43645882,43226049,419833,0.0097125,08
20131223083000,-7.674157,-683,89,-0.070000,8873.333333333334,42046908,42156884,-109976,-0.00260873,08
20131223084500,36.168539,3219,89,0.122000,8280,41845319,41311295,534024,0.0129268,08
20131223090000,29.561798,2631,89,0.050000,14120,42700058,42145584,554474,0.0131562,09
20131223091500,46.292135,4120,89,0.114000,16206.666666666668,42863067,42586353,276714,0.00649772,09
20131223093000,62.157303,5532,89,0.170000,21779.999999999993,43481781,43963000,-481219,-0.010946,09
20131223094500,88.471910,7874,89,0.145000,22246.666666666664,41211195,41100748,110447,0.00268723,09
20131223100000,73.415730,6534,89,0.099000,25913.333333333336,37572411,43048817,-5476406,-0.127214,10
20131223101500,55.123596,4906,89,0.141000,43680,40205252,41232620,-1027368,-0.0249164,10
20131223103000,67.146067,5976,89,0.118000,46160,45607611,49806721,-4199110,-0.0843081,10
20131223104500,44.213483,3935,89,0.100000,13526.666666666668,39731694,47035217,-7303523,-0.155278,10
20131223110000,36.303371,3231,89,0.138000,41026.66666666666,45308534,45328473,-19939,-0.000439878,11
20131223111500,53.516854,4763,89,0.011000,41453.33333333333,36737054,45028356,-8291302,-0.184135,11
20131223113000,34.325843,3055,89,0.133000,24386.666666666664,45899562,47046695,-1147133,-0.0243829,11
